tld,registrar,registrant_country,domain_age,nameserver_domain,mail_domain,tls_age,tls_issuer,url_len,parameters_len,parameters_count,dollar_percent,dash_percent,underscore_percent,dot_percent,plus_percent,exclamation_mark_percent,star_percent,quote_percent,opening_bracket_percent,closing_bracket_percent,comma_percent,numbers_percent,url_entropy,is_redirect,subdomain_count,content_link_count,content_img_count,label
com,"NameSilo, LLC",US,36.0,cloudflare.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8279097821439705,,2,0.0,0.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.7887549139935026,,3,0.0,0.0,illegitimate
online,"Hostinger, UAB",US,14.0,dns-parking.com,hostinger.com,14.0,R3,37,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.874748555216676,True,3,5.0,23.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,5.0,cloudflare.com,publicdomainregistry.com,5.0,GTS CA 1P5,26,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5073801024236353,True,2,2.0,27.0,illegitimate
site,Namecheap,IS,28.0,cloudflare.com,namecheap.com,28.0,GTS CA 1P5,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.770942421748537,True,2,7.0,14.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,2.0,cloudflare.com,reg.ru,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.795088586397733,False,3,0.0,0.0,illegitimate
space,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,uadns.com,publicdomainregistry.com,,,41,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.013176017331164,False,3,13.0,13.0,illegitimate
space,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,uadns.com,publicdomainregistry.com,1.0,R3,38,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.965583935727782,True,2,13.0,13.0,illegitimate
com,"NameSilo, LLC",US,6.0,cloudflare.com,namesilo.com,,,26,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8731406795131327,,2,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,267.0,hawkhost.com,namecheap.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.137537511266052,,3,1.0,0.0,illegitimate
one,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,,,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9001530166977125,,3,0.0,0.0,illegitimate
fun,Namecheap,IS,20.0,cloudflare.com,namecheap.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6635327548042538,,2,3.0,16.0,illegitimate
online,"Hostinger, UAB",US,14.0,dns-parking.com,hostinger.com,0.0,R3,33,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.752600468355706,True,2,5.0,23.0,illegitimate
com,"NameCheap, Inc.",IS,267.0,hawkhost.com,namecheap.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.053660689688185,False,2,1.0,0.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.9500637564362098,False,3,0.0,0.0,illegitimate
space,PDR Ltd. d/b/a PublicDomainRegistry.com,TR,76.0,cloudflare.com,publicdomainregistry.com,17.0,GTS CA 1P5,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.857306856898129,True,3,21.0,13.0,illegitimate
space,PDR Ltd. d/b/a PublicDomainRegistry.com,TR,76.0,cloudflare.com,publicdomainregistry.com,17.0,GTS CA 1P5,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.753269689515107,True,2,21.0,13.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,6.0,cloudflare.com,publicdomainregistry.com,6.0,GTS CA 1P5,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8164027166443875,True,2,2.0,27.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,14.0,cloudflare.com,publicdomainregistry.com,14.0,R3,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.882045108136863,True,2,5.0,23.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,6.0,cloudflare.com,publicdomainregistry.com,6.0,GTS CA 1P5,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.740601562950723,True,2,2.0,27.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.208966082694623,,3,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,702.0,cloudflare.com,withheldforprivacy.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9265716511782744,,3,0.0,0.0,illegitimate
beauty,Namecheap,IS,44.0,cloudflare.com,namecheap.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7532696895151076,,2,10.0,4.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,2.0,cloudflare.com,publicdomainregistry.com,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.326360407952695,,2,2.0,27.0,illegitimate
cloud,Sav.com LLC,US,11.0,cloudflare.com,sav.com,,,36,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.31562257082666,,3,0.0,1.0,illegitimate
info,"NameSilo, LLC",US,24.0,cloudflare.com,namesilo.com,,,30,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.056564762130954,,3,0.0,0.0,illegitimate
com,Google LLC,CA,1.0,googledomains.com,google.com,16.0,GTS CA 1C3,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6424896731661263,True,3,56.0,6.0,illegitimate
com,"Vitalwerks Internet Solutions, LLC DBA No-IP",US,7992.0,no-ip.com,noip.com,,,36,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.162573265150912,,3,5.0,2.0,illegitimate
com,"Vitalwerks Internet Solutions, LLC DBA No-IP",US,7992.0,no-ip.com,noip.com,,,36,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.030493056757482,,3,5.0,2.0,illegitimate
com,Google LLC,CA,1.0,googledomains.com,google.com,,,39,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.150410872541982,,2,0.0,0.0,illegitimate
pl,home.pl S.A.,,16.0,cloudflare.com,,14.0,R3,310,257,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,5.8791320393587005,False,2,9.0,2.0,illegitimate
pl,home.pl S.A.,,16.0,cloudflare.com,,0.0,R3,52,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.274690381844599,False,2,9.0,2.0,illegitimate
pl,home.pl S.A.,,16.0,cloudflare.com,,0.0,R3,309,256,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,5.860134953280085,True,2,9.0,2.0,illegitimate
pl,home.pl S.A.,,16.0,cloudflare.com,,0.0,R3,310,257,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,5.876480922365118,False,2,9.0,2.0,illegitimate
pl,home.pl S.A.,,16.0,cloudflare.com,,0.0,R3,310,257,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,5.84830889127372,False,2,9.0,2.0,illegitimate
com,"Vitalwerks Internet Solutions, LLC DBA No-IP",US,7992.0,no-ip.com,noip.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.03914867190307,,3,1.0,0.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,ES,29.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.663532754804254,,2,35.0,4.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,ES,29.0,cloudflare.com,publicdomainregistry.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.767183467891461,,3,35.0,4.0,illegitimate
io,Gandi SAS,US,1175.0,awsdns-51.org,support.gandi.net,,,86,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.6771991683659175,,4,1.0,1.0,illegitimate
com,Google LLC,CA,1.0,googledomains.com,google.com,0.0,R3,39,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.150410872541982,True,2,0.0,0.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1162646156680225,,3,6.0,3.0,illegitimate
space,Dynadot LLC,US,14.0,dyna-ns.net,dynadot.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0472990984266435,,3,6.0,3.0,illegitimate
online,Namecheap,IS,49.0,cloudflare.com,namecheap.com,,,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7264741182543752,,2,3.0,6.0,illegitimate
com,"NameSilo, LLC",US,89.0,cloudflare.com,namesilo.com,,,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.137537511266052,,2,0.0,0.0,illegitimate
com,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,21,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.689703732199547,,2,0.0,3.0,illegitimate
site,"Go Daddy, LLC",US,227.0,domaincontrol.com,godaddy.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.561607392201215,,3,6.0,3.0,illegitimate
pl,AZ.pl Sp. z o.o.,,3.0,az.pl,az.pl,222.0,Certyfikat SSL,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.857306856898129,False,3,0.0,0.0,illegitimate
pl,AZ.pl Sp. z o.o.,,3.0,az.pl,az.pl,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.869331261111518,False,3,4.0,0.0,illegitimate
com,Launchpad.com Inc.,UA,6.0,cloudflare.com,hostgator.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.879664004902593,,2,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,2.0,cloudflare.com,namesilo.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.490601562950723,,3,54.0,13.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.788754913993503,,3,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,35.0,cloudflare.com,withheldforprivacy.com,,,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9404361462467707,,3,0.0,0.0,illegitimate
cc,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8423709931771084,,3,136.0,20.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.914866303883101,,3,0.0,0.0,illegitimate
net,MarkMonitor Inc.,US,1807.0,azure-dns.com,markmonitor.com,34.0,Microsoft Azure TLS Issuing CA 02,41,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.454636150748477,True,3,2.0,1.0,illegitimate
cfd,Namecheap,IS,20.0,cloudflare.com,namecheap.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9534850284493626,,3,3.0,5.0,illegitimate
cfd,Namecheap,IS,20.0,cloudflare.com,namecheap.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.051821770808046,,3,3.0,5.0,illegitimate
com,"NameCheap, Inc.",IS,2.0,namecheaphosting.com,withheldforprivacy.com,,,21,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.975418017913833,,2,0.0,0.0,illegitimate
cfd,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,,,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.479143374026009,,3,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,36.0,cloudflare.com,withheldforprivacy.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.150158513166728,True,3,1.0,1.0,illegitimate
com,"NameCheap, Inc.",IS,36.0,cloudflare.com,withheldforprivacy.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.066677073707229,True,3,1.0,1.0,illegitimate
xyz,"NameSilo, LLC",US,2.0,cloudflare.com,namesilo.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9790978911348045,,3,54.0,13.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.7887549139935026,,3,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,334.0,cloudflare.com,withheldforprivacy.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6572899523639886,,3,0.0,0.0,illegitimate
dev,Key-Systems LLC,PL,1511.0,webwavecms.com,key-systems.net,,,29,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.9228287372391675,,4,0.0,0.0,illegitimate
dev,Key-Systems LLC,PL,1511.0,webwavecms.com,key-systems.net,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0536606896881855,,3,21.0,1.0,illegitimate
info,"NameCheap, Inc.",IS,93.0,cloudflare.com,namecheap.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8230679822736597,,2,0.0,0.0,illegitimate
info,"NameCheap, Inc.",IS,93.0,cloudflare.com,namecheap.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9021748142117274,,3,0.0,0.0,illegitimate
site,Beget LLC,US,57.0,cloudflare.com,beget.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.663532754804254,,2,0.0,0.0,illegitimate
xyz,"Registrar of Domain Names REG.RU, LLC",PL,0.0,cloudflare.com,reg.ru,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.066677073707229,True,3,1.0,1.0,illegitimate
click,EuroDNS S.A.,UA,37.0,eurodns.com,eurodns.com,,,33,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.225619876671973,,3,76.0,32.0,illegitimate
com,"NameCheap, Inc.",IS,33.0,cloudflare.com,withheldforprivacy.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9701755214643457,,2,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,36.0,dnsowl.com,namesilo.com,,,19,0,0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.260828171224456,,3,1.0,28.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,17.0,dns.com,ddd.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.64696666827365,,3,6.0,3.0,illegitimate
site,Beget LLC,US,57.0,cloudflare.com,beget.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.767183467891461,,3,0.0,0.0,illegitimate
life,"NameCheap, Inc.",IS,23.0,cloudflare.com,namecheap.com,,,20,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.646439344671015,,2,9.0,0.0,illegitimate
com,Google LLC,CA,2.0,googledomains.com,google.com,0.0,R3,40,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.165311532225102,True,2,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,17.0,dnsowl.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.464234652726567,,3,6.0,3.0,illegitimate
sbs,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7622673906514943,,2,0.0,0.0,illegitimate
cfd,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,,,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.413909765557392,,3,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,36.0,dnsowl.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7409532604048397,,3,10.0,3.0,illegitimate
top,"NameSilo,LLC",US,17.0,dnsowl.com,namesilo.com,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5680843243447145,,3,8.0,26.0,illegitimate
top,"NameSilo,LLC",US,17.0,dnsowl.com,namesilo.com,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1180782093497093,,3,25.0,5.0,illegitimate
xyz,"Name.com, Inc",UA,248.0,name.com,name.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9690016298759936,,3,5.0,17.0,illegitimate
site,"eNom, Inc.",US,56.0,dreamhost.com,tucows.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8279097821439705,,3,0.0,3.0,illegitimate
top,"NameSilo,LLC",US,36.0,dnsowl.com,namesilo.com,,,20,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4414460711655215,,3,6.0,13.0,illegitimate
site,"eNom, Inc.",US,56.0,dreamhost.com,tucows.com,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7321588913645694,,3,0.0,3.0,illegitimate
top,"NameSilo,LLC",US,57.0,dnsowl.com,namesilo.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7454064259382482,,3,0.0,3.0,illegitimate
top,"NameSilo,LLC",US,17.0,dnsowl.com,namesilo.com,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.623465189601646,,3,0.0,3.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,17.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.664497779200461,,3,6.0,3.0,illegitimate
top,"NameSilo,LLC",US,57.0,dnsowl.com,namesilo.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.715932185515029,,3,0.0,3.0,illegitimate
site,"Porkbun, LLC",US,69.0,porkbun.com,porkbun.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7409532604048397,,3,0.0,3.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,17.0,dns.com,ddd.com,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.447401504705915,,3,6.0,13.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,6.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6424896731661263,,2,2.0,27.0,illegitimate
app,MarkMonitor Inc.,US,1562.0,googledomains.com,markmonitor.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8804563734806248,,3,5.0,18.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,7.0,cloudflare.com,publicdomainregistry.com,,,21,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6897037321995474,,2,2.0,27.0,illegitimate
site,Namecheap,IS,28.0,cloudflare.com,namecheap.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8634651896016456,,2,5.0,23.0,illegitimate
xyz,"Porkbun, LLC",US,89.0,porkbun.com,porkbun.com,,,21,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.653756708287001,,3,0.0,3.0,illegitimate
com,"NameCheap, Inc.",IS,6.0,cloudflare.com,withheldforprivacy.com,6.0,E1,60,24,0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.764735178725505,True,2,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,6.0,cloudflare.com,withheldforprivacy.com,6.0,E1,63,24,0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.768724915763129,False,2,9.0,9.0,illegitimate
info,"NameSilo, LLC",US,0.0,dnsowl.com,namesilo.com,,,16,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.625,,2,0.0,0.0,illegitimate
pl,AZ.pl Sp. z o.o.,,0.0,cloudflare.com,az.pl,,,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.012188403968661,,2,9.0,2.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.783131536289947,False,3,,,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.86533544591791,False,3,,,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,94,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4.864503517202975,False,3,0.0,2.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4.800515583178402,True,3,8.0,0.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.717967024865279,True,3,,,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.747921241890511,False,3,8.0,0.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,94,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.748582273030213,False,3,0.0,1.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.869245320157148,True,3,8.0,0.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,94,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.7396595013145735,False,3,0.0,1.0,illegitimate
se,Loopia AB,,4695.0,cloudflare.com,,26.0,R3,95,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.786528209938725,False,3,3.0,1.0,illegitimate
